,Address,CommandResponse,ControlMode,ControlScheme,CRC,DataLength,FunctionCode,InvalidDataLength,InvalidFunctionCode,PIDCycleTime,PIDDeadband,PIDGain,PIDRate,PIDReset,PipelinePSI,PumpState,SetPoint,SolenoidState,TimeInterval,deltaPIDCycleTime,deltaPIDDeadband,deltaPIDGain,deltaPIDRate,deltaPIDReset,deltaPipelinePSI,deltaSetPoint
3957,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,653,0,0,0,0,0,-23.942528,0
24205,4,0,0,0,3445,19,3,1,1,0,0,0,0,0,9.873563,1,0,1,569,0,0,0,0,0,9.873563,0
6259,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,751,0,0,0,0,0,-0.21839081,0
21663,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,676,0,0,0,0,0,-9.551724,0
5107,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,673,0,0,0,0,0,-10.78161,0
612,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,795,0,0,0,0,0,-0.20689654,0
18871,4,0,0,0,4344,19,3,1,1,0,0,0,0,0,9.724138,1,0,1,556,0,0,0,0,0,9.724138,0
25343,4,0,0,0,4139,19,3,1,1,0,0,0,0,0,0.06896552,0,0,0,537,0,0,0,0,0,0.06896552,0
11883,4,0,0,0,4531,19,3,1,1,0,0,0,0,0,9.379311,1,0,1,570,0,0,0,0,0,9.379311,0
10335,4,0,0,0,3732,19,3,1,1,0,0,0,0,0,0.057471264,0,0,0,536,0,0,0,0,0,0.057471264,0
9029,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,19532,0,0,0,0,0,-19.586206,0
21713,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,786,0,0,0,0,0,-10.21839,0
13184,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,799,0,0,0,0,0,-16.149426000000002,0
2534,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,632,0,0,0,0,0,-19.045977,0
4096,4,0,0,0,3246,19,3,1,1,0,0,0,0,0,25.137932,1,0,0,576,0,0,0,0,0,25.137932,0
26989,4,0,0,0,4444,19,3,1,1,0,0,0,0,0,9.988505,1,0,0,701,0,0,0,0,0,9.988505,0
29213,4,0,0,0,4539,19,3,1,1,0,0,0,0,0,20.625,1,0,0,424,0,0,0,0,0,0.25,0
12350,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,704,0,0,0,0,0,-10.839081,0
23967,4,0,0,0,3139,19,3,1,1,0,0,0,0,0,10.448276,1,0,0,656,0,0,0,0,0,10.448276,0
12081,4,0,0,0,4439,19,3,1,1,0,0,0,0,0,9.551724,1,0,1,620,0,0,0,0,0,9.551724,0
11782,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,678,0,0,0,0,0,-10.770114999999999,0
10358,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,681,0,0,0,0,0,-0.057471264,0
248,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,647,0,0,0,0,0,-0.20689654,0
9306,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,682,0,0,0,0,0,-0.10344827,0
6734,4,0,0,0,3534,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,538,0,0,0,0,0,0.20689654,0
9624,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,671,0,0,0,0,0,-0.057471264,0
17431,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.724138,0
8077,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,633,0,0,0,0,0,-21.103447,0
22216,4,0,0,0,3339,19,3,1,1,0,0,0,0,0,9.620689,1,0,1,653,0,0,0,0,0,9.620689,0
7073,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,687,0,0,0,0,0,-0.19540231,0
18031,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-0.09195402,0
7040,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,538,0,0,0,0,0,0.20689654,0
16550,4,0,0,0,4543,19,3,1,1,0,0,0,0,0,9.804598,1,0,1,569,0,0,0,0,0,9.804598,0
10651,4,0,0,0,3046,19,3,1,1,0,0,0,0,0,10.482758500000001,1,0,1,599,0,0,0,0,0,10.482758500000001,0
23299,4,0,0,0,3237,19,3,1,1,0,0,0,0,0,9.666666000000001,1,0,1,575,0,0,0,0,0,9.666666000000001,0
24188,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,660,0,0,0,0,0,-10.942528999999999,0
9745,4,0,0,0,4433,19,3,1,1,0,0,0,0,0,0.022988506000000002,0,0,0,527,0,0,0,0,0,0.022988506000000002,0
19161,4,0,0,0,3745,19,3,1,1,0,0,0,0,0,9.609196,1,0,1,652,0,0,0,0,0,9.609196,0
6947,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,795,0,0,0,0,0,-0.19540231,0
21226,4,0,0,0,3038,19,3,1,1,0,0,0,0,0,9.586205999999999,1,0,1,610,0,0,0,0,0,9.586205999999999,0
19962,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,733,0,0,0,0,0,-9.528735000000001,0
21156,4,0,0,0,3746,19,3,1,1,0,0,0,0,0,9.609196,1,0,1,522,0,0,0,0,0,9.609196,0
19008,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.574713000000001,0
12002,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,654,0,0,0,0,0,-9.425286999999999,0
4984,4,0,0,0,3338,19,3,1,1,0,0,0,0,0,9.022988,1,0,1,555,0,0,0,0,0,9.022988,0
3595,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,705,0,0,0,0,0,-9.344828,0
3128,4,0,0,0,4639,19,3,1,1,0,0,0,0,0,9.931035000000001,1,0,1,609,0,0,0,0,0,9.931035000000001,0
2143,4,0,0,0,3232,19,3,1,1,0,0,0,0,0,19.666667999999998,1,0,0,689,0,0,0,0,0,19.666667999999998,0
163,4,0,0,0,3542,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,641,0,0,0,0,0,0.21839081,0
20123,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,684,0,0,0,0,0,-0.16091953,0
14487,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-0.080459766,0
4659,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,671,0,0,0,0,0,-10.068966,0
20898,4,0,0,0,3037,19,3,1,1,0,0,0,0,0,9.586205999999999,1,0,1,610,0,0,0,0,0,9.586205999999999,0
1089,4,0,0,0,3038,19,3,1,1,0,0,0,0,0,20.517242,1,0,0,559,0,0,0,0,0,20.517242,0
11655,4,0,0,0,3445,19,3,1,1,0,0,0,0,0,11.24138,1,0,1,593,0,0,0,0,0,11.24138,0
25295,4,0,0,0,4141,19,3,1,1,0,0,0,0,0,0.06896552,0,0,0,527,0,0,0,0,0,0.06896552,0
306,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,683,0,0,0,0,0,-0.20689654,0
10615,4,0,0,0,4444,19,3,1,1,0,0,0,0,0,10.149425500000001,1,0,1,699,0,0,0,0,0,10.149425500000001,0
11576,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,699,0,0,0,0,0,-10.356322,0
10555,4,0,0,0,3833,19,3,1,1,0,0,0,0,0,10.206897,1,0,1,523,0,0,0,0,0,10.206897,0
15262,4,0,0,0,4234,19,3,1,1,0,0,0,0,0,9.942528999999999,1,0,1,576,0,0,0,0,0,9.942528999999999,0
20821,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,659,0,0,0,0,0,-11.264368,0
8217,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,725,0,0,0,0,0,-19.275862,0
20739,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.551724,0
4120,4,0,0,0,4646,19,3,1,1,0,0,0,0,0,25.51724,1,0,1,637,0,0,0,0,0,25.51724,0
1625,4,0,0,0,4541,19,3,1,1,0,0,0,0,0,19.793104,1,0,1,699,0,0,0,0,0,19.793104,0
15021,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-10.011494,0
27673,4,0,0,0,3441,19,3,1,1,0,0,0,0,0,10.482758500000001,1,0,0,603,0,0,0,0,0,10.482758500000001,0
22125,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.540230000000001,0
11898,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,659,0,0,0,0,0,-9.402299000000001,0
12055,4,0,0,0,4539,19,3,1,1,0,0,0,0,0,9.344828,1,0,0,602,0,0,0,0,0,9.344828,0
22676,4,0,0,0,3932,19,3,1,1,0,0,0,0,0,9.563217999999999,1,0,1,555,0,0,0,0,0,9.563217999999999,0
28741,4,0,0,0,4545,19,3,1,1,0,0,0,0,0,20.0,1,0,0,2029,0,0,0,0,0,0.0,0
13324,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,659,0,0,0,0,0,-15.609195999999999,0
15910,4,0,0,0,3337,19,3,1,1,0,0,0,0,0,9.022988,1,0,1,644,0,0,0,0,0,9.022988,0
8200,4,0,0,0,3444,19,3,1,1,0,0,0,0,0,17.781609,1,0,1,556,0,0,0,0,0,17.781609,0
20636,4,0,0,0,3744,19,3,1,1,0,0,0,0,0,9.609196,1,0,1,611,0,0,0,0,0,9.609196,0
20082,4,0,0,0,3432,19,3,1,1,0,0,0,0,0,0.18390805,0,0,0,604,0,0,0,0,0,0.18390805,0
18233,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,796,0,0,0,0,0,-0.09195402,0
8687,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,695,0,0,0,0,0,-20.091953,0
21367,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-10.126436,0
28155,4,0,0,0,4545,19,3,1,1,0,0,0,0,0,20.0,1,0,0,437,0,0,0,0,0,0.0,0
24288,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,798,0,0,0,0,0,-9.632184,0
20286,4,0,0,0,4334,19,3,1,1,0,0,0,0,0,9.597700999999999,1,0,1,610,0,0,0,0,0,9.597700999999999,0
22806,4,0,0,0,4639,19,3,1,1,0,0,0,0,0,10.229885000000001,1,0,1,556,0,0,0,0,0,10.229885000000001,0
4382,4,0,0,0,3131,19,3,1,1,0,0,0,0,0,10.78161,1,0,1,621,0,0,0,0,0,10.78161,0
24483,4,0,0,0,3933,19,3,1,1,0,0,0,0,0,9.862069,1,0,1,533,0,0,0,0,0,9.862069,0
22206,4,0,0,0,4334,19,3,1,1,0,0,0,0,0,9.597700999999999,1,0,1,611,0,0,0,0,0,9.597700999999999,0
1805,4,0,0,0,3639,19,3,1,1,0,0,0,0,0,18.885057,1,0,0,521,0,0,0,0,0,18.885057,0
12610,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,680,0,0,0,0,0,-14.436781,0
15086,4,0,0,0,4237,19,3,1,1,0,0,0,0,0,10.24138,1,0,1,623,0,0,0,0,0,10.24138,0
19603,4,0,0,0,4246,19,3,1,1,0,0,0,0,0,10.367816,1,0,1,566,0,0,0,0,0,10.367816,0
12108,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,648,0,0,0,0,0,-10.689655,0
2692,4,0,0,0,4142,19,3,1,1,0,0,0,0,0,8.885057000000002,1,0,0,533,0,0,0,0,0,8.885057000000002,0
26783,4,0,0,0,3230,19,3,1,1,0,0,0,0,0,9.977012,1,0,0,655,0,0,0,0,0,9.977012,0
26229,4,0,0,0,4230,19,3,1,1,0,0,0,0,0,9.643678999999999,1,0,1,698,0,0,0,0,0,9.643678999999999,0
1577,4,0,0,0,4134,19,3,1,1,0,0,0,0,0,19.942528,1,0,1,713,0,0,0,0,0,19.942528,0
17823,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,684,0,0,0,0,0,-0.6896551999999999,0
15478,4,0,0,0,3639,19,3,1,1,0,0,0,0,0,10.862069,1,0,0,615,0,0,0,0,0,10.862069,0
13942,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,662,0,0,0,0,0,-13.632184,0
27020,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,700,0,0,0,0,0,-10.517241499999999,0
24617,4,0,0,0,4146,19,3,1,1,0,0,0,0,0,9.643678999999999,1,0,1,532,0,0,0,0,0,9.643678999999999,0
18351,4,0,0,0,4639,19,3,1,1,0,0,0,0,0,10.528736,1,0,1,576,0,0,0,0,0,10.528736,0
7952,4,0,0,0,4434,19,3,1,1,0,0,0,0,0,19.632185,1,0,1,525,0,0,0,0,0,19.632185,0
6962,4,0,0,0,3432,19,3,1,1,0,0,0,0,0,0.18390805,0,0,0,529,0,0,0,0,0,0.18390805,0
19215,4,0,0,0,4146,19,3,1,1,0,0,0,0,0,9.643678999999999,1,0,1,522,0,0,0,0,0,9.643678999999999,0
28779,4,0,0,0,4545,19,3,1,1,0,0,0,0,0,20.0,1,0,0,1958,0,0,0,0,0,0.0,0
23371,4,0,0,0,4443,19,3,1,1,0,0,0,0,0,10.448276,1,0,1,532,0,0,0,0,0,10.448276,0
20412,4,0,0,0,3334,19,3,1,1,0,0,0,0,0,10.390804,1,0,1,609,0,0,0,0,0,10.390804,0
22238,4,0,0,0,4446,19,3,1,1,0,0,0,0,0,9.678162,1,0,1,565,0,0,0,0,0,9.678162,0
1304,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,768,0,0,0,0,0,-20.494253,0
8848,4,0,0,0,3831,19,3,1,1,0,0,0,0,0,19.678160000000002,1,0,0,608,0,0,0,0,0,19.678160000000002,0
2863,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-10.367816,0
64,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,794,0,0,0,0,0,-0.19540231,0
11063,4,0,0,0,3231,19,3,1,1,0,0,0,0,0,10.574713000000001,1,0,0,656,0,0,0,0,0,10.574713000000001,0
25152,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,645,0,0,0,0,0,-0.06896552,0
4878,4,0,0,0,3334,19,3,1,1,0,0,0,0,0,9.793103,1,0,1,564,0,0,0,0,0,9.793103,0
6002,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,566,0,0,0,0,0,0.21839081,0
4883,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,671,0,0,0,0,0,-10.068966,0
1502,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-19.275862,0
636,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,638,0,0,0,0,0,-0.20689654,0
26612,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,655,0,0,0,0,0,-10.494253,0
25883,4,0,0,0,4342,19,3,1,1,0,0,0,0,0,0.09195402,0,0,0,565,0,0,0,0,0,0.09195402,0
13289,4,0,0,0,3442,19,3,1,1,0,0,0,0,0,14.712644000000001,1,0,0,616,0,0,0,0,0,14.712644000000001,0
11579,4,0,0,0,3443,19,3,1,1,0,0,0,0,0,11.08046,1,0,0,533,0,0,0,0,0,11.08046,0
27365,4,0,0,0,4542,19,3,1,1,0,0,0,0,0,11.172414,1,0,1,602,0,0,0,0,0,11.172414,0
5146,4,0,0,0,3934,19,3,1,1,0,0,0,0,0,9.563217999999999,1,0,1,522,0,0,0,0,0,9.563217999999999,0
2175,4,0,0,0,3935,19,3,1,1,0,0,0,0,0,20.5977,1,0,0,528,0,0,0,0,0,20.5977,0
9062,4,0,0,0,3341,19,3,1,1,0,0,0,0,0,11.816092,0,0,0,605,0,0,0,0,0,11.816092,0
26626,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,698,0,0,0,0,0,-9.712644000000001,0
12712,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,646,0,0,0,0,0,-13.816092000000001,0
3193,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,748,0,0,0,0,0,-9.218391,0
24041,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,10.471264,1,0,1,615,0,0,0,0,0,10.471264,0
16756,4,0,0,0,3644,19,3,1,1,0,0,0,0,0,9.655172,1,0,1,556,0,0,0,0,0,9.655172,0
334,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,655,0,0,0,0,0,-0.20689654,0
10689,4,0,0,0,3137,19,3,1,1,0,0,0,0,0,10.011494,1,0,1,699,0,0,0,0,0,10.011494,0
1579,4,0,0,0,4442,19,3,1,1,0,0,0,0,0,19.689655,1,0,0,619,0,0,0,0,0,19.689655,0
19216,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,795,0,0,0,0,0,-9.643678999999999,0
4147,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,676,0,0,0,0,0,-24.114943,0
23275,4,0,0,0,4544,19,3,1,1,0,0,0,0,0,9.804598,1,0,1,651,0,0,0,0,0,9.804598,0
3671,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,670,0,0,0,0,0,-10.068966,0
7777,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,767,0,0,0,0,0,-19.574713,0
8647,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,680,0,0,0,0,0,-19.195401999999998,0
17738,4,0,0,0,3630,19,3,1,1,0,0,0,0,0,11.034483,1,0,0,566,0,0,0,0,0,11.034483,0
10392,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,685,0,0,0,0,0,-0.04597701,0
9490,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,672,0,0,0,0,0,-0.06896552,0
23468,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,668,0,0,0,0,0,-9.701149000000001,0
1311,4,0,0,0,3737,19,3,1,1,0,0,0,0,0,19.873564000000002,1,0,1,522,0,0,0,0,0,19.873564000000002,0
22851,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.609196,0
24434,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,796,0,0,0,0,0,-10.264368,0
28977,4,0,0,0,4541,19,3,1,1,0,0,0,0,0,20.5,1,0,0,424,0,0,0,0,0,0.125,0
22751,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,668,0,0,0,0,0,-9.517241499999999,0
2924,4,0,0,0,3645,19,3,1,1,0,0,0,0,0,9.655172,1,0,1,646,0,0,0,0,0,9.655172,0
22957,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.540230000000001,0
26822,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,766,0,0,0,0,0,-9.666666000000001,0
24868,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,645,0,0,0,0,0,-0.09195402,0
19540,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.574713000000001,0
14808,4,0,0,0,3543,19,3,1,1,0,0,0,0,0,10.735633,1,0,0,642,0,0,0,0,0,10.735633,0
10085,4,0,0,0,4139,19,3,1,1,0,0,0,0,0,0.06896552,0,0,0,638,0,0,0,0,0,0.06896552,0
8203,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,663,0,0,0,0,0,-18.459770000000002,0
3323,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-9.195402,0
17093,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,629,0,0,0,0,0,-9.896552,0
19303,4,0,0,0,4333,19,3,1,1,0,0,0,0,0,9.597700999999999,1,0,1,693,0,0,0,0,0,9.597700999999999,0
700,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,683,0,0,0,0,0,-0.22988506,0
16263,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,670,0,0,0,0,0,-15.517241,0
23625,4,0,0,0,3245,19,3,1,1,0,0,0,0,0,9.494252000000001,1,0,1,734,0,0,0,0,0,9.494252000000001,0
9176,4,0,0,0,4336,19,3,1,1,0,0,0,0,0,0.43678162,0,0,0,529,0,0,0,0,0,0.43678162,0
25699,4,0,0,0,4342,19,3,1,1,0,0,0,0,0,0.09195402,0,0,0,630,0,0,0,0,0,0.09195402,0
19932,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,634,0,0,0,0,0,-9.931035000000001,0
19379,4,0,0,0,3339,19,3,1,1,0,0,0,0,0,9.620689,1,0,1,520,0,0,0,0,0,9.620689,0
19202,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,754,0,0,0,0,0,-9.597700999999999,0
502,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.19540231,0
20901,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,701,0,0,0,0,0,-9.586205999999999,0
16703,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.666666000000001,0
12761,4,0,0,0,3933,19,3,1,1,0,0,0,0,0,15.597701,1,0,0,570,0,0,0,0,0,15.597701,0
29230,4,0,0,0,4543,19,3,1,1,0,0,0,0,0,20.25,1,0,0,434,0,0,0,0,0,-0.25,0
28330,4,0,0,0,3735,19,3,1,1,0,0,0,0,0,9.5625,1,0,0,429,0,0,0,0,0,-10.4375,0
18286,4,0,0,0,4242,19,3,1,1,0,0,0,0,0,0.080459766,0,0,0,528,0,0,0,0,0,0.080459766,0
6715,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.19540231,0
10842,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,624,0,0,0,0,0,-10.70115,0
4176,4,0,0,0,3538,19,3,1,1,0,0,0,0,0,25.528734,1,0,1,601,0,0,0,0,0,25.528734,0
17101,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,630,0,0,0,0,0,-9.827586,0
24121,4,0,0,0,4234,19,3,1,1,0,0,0,0,0,10.24138,1,0,1,579,0,0,0,0,0,10.24138,0
18505,4,0,0,0,3736,19,3,1,1,0,0,0,0,0,9.78161,1,0,1,566,0,0,0,0,0,9.78161,0
19491,4,0,0,0,3630,19,3,1,1,0,0,0,0,0,9.528735000000001,1,0,1,574,0,0,0,0,0,9.528735000000001,0
6969,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,786,0,0,0,0,0,-0.21839081,0
27256,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,635,0,0,0,0,0,-9.655172,0
14500,4,0,0,0,4242,19,3,1,1,0,0,0,0,0,0.080459766,0,0,0,529,0,0,0,0,0,0.080459766,0
6546,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,595,0,0,0,0,0,0.19540231,0
29064,4,0,0,0,4542,19,3,1,1,0,0,0,0,0,5.125,1,0,0,369,0,0,0,0,0,0.03125,0
22430,4,0,0,0,3038,19,3,1,1,0,0,0,0,0,9.586205999999999,1,0,1,522,0,0,0,0,0,9.586205999999999,0
1138,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,654,0,0,0,0,0,-20.37931,0
21314,4,0,0,0,3841,19,3,1,1,0,0,0,0,0,9.735632,1,0,1,565,0,0,0,0,0,9.735632,0
17791,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,673,0,0,0,0,0,-8.620689,0
18121,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,796,0,0,0,0,0,-0.09195402,0
10224,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,654,0,0,0,0,0,-0.057471264,0
16341,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,668,0,0,0,0,0,-15.367816,0
5625,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,634,0,0,0,0,0,-11.206897,0
9707,4,0,0,0,3445,19,3,1,1,0,0,0,0,0,0.04597701,0,0,0,674,0,0,0,0,0,0.04597701,0
143,4,0,0,0,3433,19,3,1,1,0,0,0,0,0,0.18390805,0,0,0,649,0,0,0,0,0,0.18390805,0
1474,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,634,0,0,0,0,0,-18.609196,0
10346,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,727,0,0,0,0,0,-0.057471264,0
5927,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-1.0,0
2925,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,653,0,0,0,0,0,-9.655172,0
15680,4,0,0,0,3034,19,3,1,1,0,0,0,0,0,9.75862,1,0,1,609,0,0,0,0,0,9.75862,0
10211,4,0,0,0,4142,19,3,1,1,0,0,0,0,0,0.06896552,0,0,0,638,0,0,0,0,0,0.06896552,0
20292,4,0,0,0,4437,19,3,1,1,0,0,0,0,0,9.551724,1,0,1,740,0,0,0,0,0,9.551724,0
17886,4,0,0,0,4241,19,3,1,1,0,0,0,0,0,0.080459766,0,0,0,604,0,0,0,0,0,0.080459766,0
28500,4,0,0,0,4545,19,3,1,1,0,0,0,0,0,20.0,1,0,0,410,0,0,0,0,0,10.4375,0
19,4,0,0,0,3431,19,3,1,1,0,0,0,0,0,0.18390805,0,0,0,715,0,0,0,0,0,0.18390805,0
13135,4,0,0,0,4338,19,3,1,1,0,0,0,0,0,13.827585999999998,1,0,1,622,0,0,0,0,0,13.827585999999998,0
24381,4,0,0,0,3143,19,3,1,1,0,0,0,0,0,9.540230000000001,1,0,1,611,0,0,0,0,0,9.540230000000001,0
22919,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,701,0,0,0,0,0,-9.78161,0
1742,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,669,0,0,0,0,0,-20.758620999999998,0
16486,4,0,0,0,4533,19,3,1,1,0,0,0,0,0,9.977012,1,0,1,571,0,0,0,0,0,9.977012,0
27448,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,796,0,0,0,0,0,-10.045977,0
12878,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,679,0,0,0,0,0,-13.45977,0
